頻道名稱,頻道ID,傳送門,頻道加入時間,影片數,觀看次數,訂閱數,所屬
剎藍XBlue,UCqA26LLV63S1XQVBrJiwL9Q,https://www.youtube.com/@xblue1874,2012-07-05,155,13356,346,
大桶哥 Da Ton Brother Ch.,UCDvCHf5vVuEomj6OG-2D6Yw,https://www.youtube.com/@dtbvt,2021-08-30,275,14833,348,烏洛工作室
貝里 Berry Ch.,UCR4676iLwJnYQmznnZKINCQ,https://www.youtube.com/@berrych,2021-07-11,93,5956,349,異種族集會所
ShanYao Ch.山藥君,UCCjBgAnakdBexWoUtDiOcIQ,https://www.youtube.com/@shanyaoch,2015-01-18,77,7489,350,
菓菓 Guoguo,UCzQsBZUJBI9JIOZYnDRyTUA,https://www.youtube.com/@guoguo1884,2021-06-12,119,7305,354,
舟舟 JouJou Ch.,UCv6CBDHoMc4p7yZprKdgi2w,https://www.youtube.com/@joujou_vt,2021-08-28,208,16902,351,
秋秋QiūQiū ch. ,UCFnK-5uahNpOAymBfr5hHDA,https://www.youtube.com/@qiuqiu_ferrets,2021-05-07,25,4156,353,
柊 瑛二 【香港Vtuber】,UCD4fWLOLLnSCHt0Ion6f2Eg,https://www.youtube.com/@vtuber6444,2020-11-14,184,18689,353,
貝爾‧希普諾絲 Beier Hypnos Ch.,UCcyyMqsbf6yP-5dQCdsWJ0g,https://www.youtube.com/@beierhypnos_vtuber,2022-11-04,19,3124,362,
雪戀蝶(Kay蝶),UCBZtLXUnSUejviUERPwdrkQ,https://www.youtube.com/@kayho0831,2013-03-20,117,4631,354,
狐崎冥Kitsunezaki Mei,UCiBbPf_s3cqpWKlfwwGm-2Q,https://www.youtube.com/@kitsunezakimei,2022-04-13,146,10508,358,
Rikumu Kina Ch. 六夢祈奈,UCQ8XcGqUl9omhe0L12t6d0g,https://www.youtube.com/@rikumukina,2021-03-17,1,154,355,異種族集會所
Ao8 青葉 Ch.,UCafE-1MMxolHaWCl5Tdu9hA,https://www.youtube.com/@ao8channel,2020-06-14,85,10270,356,
冊心kokoro【妖妖林所屬】,UC0G49r8oFgD_TFk9_6Aji8g,https://www.youtube.com/@kokoro760,2013-11-03,125,11878,368,妖妖林
Kanon Ch. 椛音かのん,UCkNvUgHQ3SMj2mDfvKFZv7g,https://www.youtube.com/@kanonch.9925,2022-03-13,9,8292,358,
夕剎XISA,UCWZHyFe86lY5hiG8yEJ3O8w,https://www.youtube.com/@xisa_sama,2022-08-09,132,11231,361,
LLT5藝輪點燈 Official,UCmO8xJjIYrv6kGtGJF_nIMg,https://www.youtube.com/@llt5official,2020-12-31,10,3259,358,Lamplighter5
白石久桃 Shiraishi kumomo Ch.,UCQgCtMZ39nSh7aT926N9eHA,https://www.youtube.com/@kumomoshiraishi,2022-07-13,55,8778,360,
kono 858,UCb-QOnKvqyOKJlVtrqEOZMQ,https://www.youtube.com/@kono8582,2021-07-23,431,16393,360,
沁如夏 RuSha Ch.,UCWFI8XRhT_00xp3QdlN7cOA,https://www.youtube.com/@rushach.9366,2021-04-20,213,12982,362,
灰野白 ch.,UCgzsYSijPJxNvWJ8Xep03cg,https://www.youtube.com/@ch.whitewhite,2015-06-07,231,17275,373,
星合 豊/Hoshiai Yutaka ch. 澳門Milspec_Vtuber,UC78H1-PzQhxSaWBK8XCKOhQ,https://www.youtube.com/@hoshiaiyutakachvtuber,2017-02-13,524,21814,362,
Hana_Vtuber,UCmN1afkSH6_GIHEwIiqHWcQ,https://www.youtube.com/@hanavtuber,2021-10-31,150,44602,364,
悠月∞露世,UCdb1bwLium-ErGVI5oQjXAQ,https://www.youtube.com/@yutsuki_rose,2020-11-07,313,18441,364,
庚庚 Kanoe,UCRe0-5eDowwCkaxsIBUN91w,https://www.youtube.com/@kanoe6624,2020-04-03,372,38570,363,回家部
綺尼婭QiNya ch.,UCfDaUbNpT5h3AIsM_2Ra2ig,https://www.youtube.com/@qinyach,2019-08-02,581,16418,367,
蓓卡 Becca Uhr ch.,UCRPj6R7KFEyZqhZhyQct5tg,https://www.youtube.com/@becca_uhr,2021-10-17,123,9093,364,
哈迪斯 Ch. HadesLive-TW,UC5YrcKI6go5JIRX3l5x50UQ,https://www.youtube.com/@ch.hadeslive-tw9213,2015-03-27,232,9975,364,
小林具瓏 Ch. HK vtuber,UCQPQzXw965sskIzywE42S1A,https://www.youtube.com/@ch.hkvtuber9665,2021-11-02,50,8540,365,
堤拉米蘇 TiraMisu,UCMYseHIBPRYZYhMY-fQdACw,https://www.youtube.com/@tiramisu,2011-03-12,55,4565,365,
姬野鵲Kasasagi Channel,UCbSKK8dSo0L6v1nBXsJdwNw,https://www.youtube.com/@kasasagichannel128,2021-03-16,2,896,366,
神道能,UCnkC-CltIG3iWg4JS9WCj7w,https://www.youtube.com/@unknownno.5527,2021-10-24,34,3980,366,
#⚙️長木友勝⚙️Nagakitomokatsu,UCgWV9MBC13AZ1azyny4J_Rg,https://www.youtube.com/@nagakitomokatsu3503,2021-08-22,69,7395,366,
櫻庭良 Sakuraba Ch.,UCyLDUjWZelOQfh5aTfCKujA,https://www.youtube.com/@sakurabach,2020-08-19,193,18822,366,
卡利Karley ♪,UCeCpNK3Xjos-IQtlN6EpsWg,https://www.youtube.com/@karley_,2016-09-17,4,1435,367,
米秝Mily,UCONYP_nirv_ggafbY0LXJlg,https://www.youtube.com/@mily4267,2020-07-07,76,4179,367,超異界通信+
渡清夢Kiyoyume Ch.,UC_BjgwcygvQatWUh06QQHwg,https://www.youtube.com/@kiyoyumech.,2016-03-08,115,6184,367,
Ikuman the Magical creature いくまん Ch.,UC2zup_BWmdkAbubAkqahkxg,https://www.youtube.com/@ikumanthemagicalcreaturech1502,2019-08-14,18,2635,368,
EPO,UCNZOuBt0RFkJV0kC_fqfoGw,https://www.youtube.com/@epo_live,2017-08-15,65,13267,368,
亞實 みのる【HKVtuber】,UCq0QsKOxNAHIR6aXpAJfRIQ,https://www.youtube.com/@minorumola2,2021-11-26,114,16986,371,
溫影夢《破曉鴻羽》,UCBDFMn8a61FcfOI9NBZCF_A,https://www.youtube.com/@inyume,2021-05-14,165,25085,369,破曉鴻羽
OkitaBuru ch. 沖田ブル ,UCzM0pNUsr_OfMmxccZ57dFw,https://www.youtube.com/@okitaburuch.,2014-11-05,34,21450,369,
晚安堇 GoodNightCula,UC5Ca42WeYN6FLs-IrZn_t3Q,https://www.youtube.com/@goodnightcula9652,2022-04-25,43,4526,371,
納緹Nati Ch.,UCIvBjjhFI-7ydGSz6ghGw-w,https://www.youtube.com/@nati_vtuber,2022-05-21,49,5223,375,托帕酒館
阿柴QianChai Ch.,UCSbkMJUUBt69t8qtGCQn1JQ,https://www.youtube.com/@chaichaiqwq,2015-09-10,58,6377,373,NPC
ch.白鴉カレヤ ,UC_4vuCImB8yGrlOlqfyQzsw,https://www.youtube.com/@ch.421,2021-07-15,8,2479,372,
丹楓君ダン・フェン君,UCMA_WpzEd5EQoN_FkZvwoZw,https://www.youtube.com/@danfengxishangch,2017-10-07,32,3302,373,
Mori Hotaru Ch. 森 ホタル [HKVtuber],UCYlM7nl3K9WvkoV_K6vdQkQ,https://www.youtube.com/@morihotaruch,2021-06-04,74,10052,375,
墨明 MOMIN  ,UCdsEicrTMtDmkCkghkKD1mQ,https://www.youtube.com/@momin4451,2021-04-21,1,14,374,
李翁 liweng Ch.,UCmZOl0AoNvgZFuCRuFdJTuQ,https://www.youtube.com/@liweng0821,2021-07-07,25,2384,374,異世界瘋食堂
MangFeng Ch. 芒楓,UCqUH7Zh_i42W44KzWuY_emw,https://www.youtube.com/@mangfeng_vtuber,2016-07-12,89,10523,377,
Aron Nea Ch.阿朗涅亞,UCnHBW9LnCxrS8j3g3z0FIAw,https://www.youtube.com/@aronneach.4889,2021-05-07,122,8425,374,
Michelle TW,UCxHJ4N9alNHhKmKmoTArULw,https://www.youtube.com/@michelletwv,2012-11-22,448,31472,374,
Azujaku Ch. 梓雀,UCiyVYbVXi2BARxsWR7Gfw3w,https://www.youtube.com/@azujaku,2021-08-15,72,7938,376,
Aorëa Ch. 迪莫尼奧 & 狄瓦思,UCFNx4Mm9k0oXAY_1wgmamcg,https://www.youtube.com/@demonioanddeath,2020-10-31,238,16747,375,曙光學院
柔木月.美食型V(HKVtuber ),UCRLOQ3XCFpZtTcMmjL7U6uw,https://www.youtube.com/@yawaragitsuki,2021-10-04,119,14974,377,
伊勒絲‧巴妠 / Yileis·Bana【Synn Studio】,UCDMqC-5O92PqG7dUvv9sqmA,https://www.youtube.com/@yileisbanasynnstudio3759,2021-10-09,88,7369,381,Synn Studio
茶醉君,UCEvR6lGQv3IfWBYKdxYcmuA,https://www.youtube.com/@user-id2mh8lr3b,2020-12-24,1,261,379,
MOすめ_Mosume_高雄某素梅,UCFpr5TjvP6tFqccS_oTfWHw,https://www.youtube.com/@mo_mosume_9538,2021-08-07,46,7925,379,
希爾芙Sylph ch.,UC-mKdzwRjbx5CsDUgoMAGXA,https://www.youtube.com/@sylph_dog,2021-11-20,46,4014,381,
Hikari Ch.姬野ひかり,UCRF4fzp0nVB0KqiWWKh3WMA,https://www.youtube.com/@himenohikari,2021-06-23,81,15391,383,
Kaya Ch. 月見カヤ,UCByZxPcoL4hfPZEiecbxulg,https://www.youtube.com/@kayach.,2021-03-26,150,20979,383,
Mashiro Ch. 猫月ましろ,UCldcve6H4H9nSc9zHISKj3w,https://www.youtube.com/@nekotsukimashiro,2022-01-21,56,3642,389,
Keiya Ch. 時殲京矢,UCPoeYBbHx8icdc8lAw4UPEQ,https://www.youtube.com/@tokihorokeiya,2021-07-24,310,20883,382,
七兔,UC3PaYIo2eWCWyDaLWPgKq0g,https://www.youtube.com/@nayomi0204,2021-05-18,10,6163,382,
狼座謬堤.OkamizaMewti_TL,UCADsXoKaf-suJI7MoUkxXtg,https://www.youtube.com/@okamizamewti,2021-09-21,127,14949,384,Trifling Light
御村米夏 MimuraYoneka Ch.,UCPae7ETCymJqGFMmArS-Y6A,https://www.youtube.com/@mimurayonekach.1489,2021-06-23,147,12112,384,
斯諾艾爾芙,UCC9ziQqr655ITZgK6Iaqzbg,https://www.youtube.com/@snowelf_twvtuber,2020-04-29,161,15508,384,
牧犁MuLi ch.,UCGjf--mGlAJFyi0SvEFoqMw,https://www.youtube.com/@mulich.3789,2022-08-17,4,2027,386,
冰熊 氷 クマKoriKuma ch.,UCuPwugno-avZ_ybK8Q3w9Xw,https://www.youtube.com/@korikumach.7384,2020-04-22,100,7238,389,
Esperar Live【官方】,UCz6bvqfzvQnGWpyYGKR9RMQ,https://www.youtube.com/@esperarlive1729,2022-05-24,2,16869,386,Esperar Live
蓓爾妲Beta【深層星工作室】,UCs6_EF4_G_96_qAKsPlndgg,https://www.youtube.com/@beta_1122,2022-12-18,15,5569,556,深層星工作室
KerLiya ch.刻爾莉雅,UCUaD7sv-KWMhXMgF7iMGxfQ,https://www.youtube.com/@kerliya,2021-09-13,200,8949,389,
ichigo ch. 羽川莓,UCYzIH8nuxrrs2FSFNFeSN6g,https://www.youtube.com/@ichigoch.7241,2020-11-14,83,7318,389,
【五月七日 可梅利亞】-つゆり Camellia,UCRNEv1UrigFPvbHNlwIGmyg,https://www.youtube.com/@camellia0507,2021-10-02,119,11140,393,
雪骨小白_Shiro【HKVtuber】,UC1umuUiqZtu7dJnr-Oydcow,https://www.youtube.com/@shiroonlive,2018-09-22,268,26386,389,
雨宫南Minami_Official,UCVwfGHD_oIRUJRS7di6QVaQ,https://www.youtube.com/@minami_official8700,2021-08-31,8,3409,390,
酥香魷濔 Youmi Ch.,UCkR1lb-AB7tbO0ivXJK25cA,https://www.youtube.com/@crispyyoumi,2022-03-24,116,4091,391,
靜牧真ボクシンCh.,UCkZcPsSGChSfmBRdnx1t7Ew,https://www.youtube.com/@shizukatako,2020-12-11,144,18154,390,
明天哪哈AshitaNaha Ch.,UCuWru04Jg6G3bFkCgL8IRtQ,https://www.youtube.com/@ashitanahach.8976,2020-11-20,179,16587,390,
卡蜥斯ĶÄXĨ$Į台V第一蜥蜴🦎委託開放中𒐪,UCn3dC1RB_UaiGnRoL7SJ6-Q,https://www.youtube.com/@kaxisi7414,2021-06-02,157,22922,392,
冰咲ユキセ / Yukise,UC31OJY7vky0J0QWT_DTlFDw,https://www.youtube.com/@yukise0826,2020-03-24,260,29147,394,
土芒果社-夜想,UCPI7UzTUFM6VqQqZA10OxZg,https://www.youtube.com/@shounenwind,2009-06-15,128,7986,393,土芒果社
Limi ch.黎汨,UCbWQ8Cenewwaff0saxLkl3w,https://www.youtube.com/@limimilili,2015-01-30,157,11383,392,
夏冬夜Toya,UCPdy3gxp8pajThuZC9W6YXQ,https://www.youtube.com/@toya,2013-11-23,197,15224,394,
霓奈KIKIRARA,UC1e5ekJ4223wPx3mZ6viTIA,https://www.youtube.com/@kikirara22,2014-10-03,20,11533,395,
矢澤狭久Yazaza Ch.,UCrpxJxuM0M2Cz-Qlra0iCqA,https://www.youtube.com/@yazaza487,2020-10-23,80,5589,393,
Necro Ch.虎靈ネクロ,UCMdrZQ1G_DSb2q70Ad7G2-g,https://www.youtube.com/@hulingnecro,2021-03-03,158,32394,397,
七琉璃雨,UCkJnaN6uHs6t5RbsmUTcPLA,https://www.youtube.com/@liyu_0610,2022-09-24,33,2742,402,
千田悠依奈 ch.,UCz5iEiDcbA-NmMFxlAjvVEA,https://www.youtube.com/@sento_yuina,2021-07-18,37,3521,398,
Haruka Ch.千影はるか【HKVtuber】,UChgHxoVMzD_i7SimpOvJEMg,https://www.youtube.com/@harukach.hkvtuber7603,2021-02-11,16,5805,398,
恰克chark ch.,UCirmZ3Rqn4_3rG8Z8eBaO4Q,https://www.youtube.com/@charkch.0614,2021-05-24,83,11822,400,
咪亞Miya,UC74-fnq062vEmOT3ZI1rDHA,https://www.youtube.com/@miya-ki5lx,2020-11-30,86,7800,398,
歌音カノン,UC0KwtQcD3NhvAKyXPnmt7Lw,https://www.youtube.com/@kanon_0323,2021-04-25,25,10897,399,
翠瞳四靜_Shisei,UCNEDT47m6nFynNZ9uGN1rSg,https://www.youtube.com/@_shisei9501,2020-02-19,144,10019,399,夜貓森友會
[Vtuber] Zeta Ch,UCqFeuxwMSGCBS5s4gPjuGgQ,https://www.youtube.com/@vtzetachannel,2021-01-25,4,258,400,
レレイ緒文,UCslanE8ufZ6mnEXyC1Z3vSA,https://www.youtube.com/@user-zw6vg7os7v,2020-10-06,15,2347,400,超異界通信+
神田なつせ Natsuse Ch.【Vtuber】,UCUNprtj4jU7vbGAikc163eA,https://www.youtube.com/@kandasan,2014-03-11,119,13586,399,
發發ファファ_Ch. ,UCHnDzmA48A52x5Jd2hTA3tA,https://www.youtube.com/@fafa_vtb,2014-12-05,48,134814,402,雲際線工作室
九段 Kudan,UCMALj_1swtSnvsBvLeX5pfA,https://www.youtube.com/@kudanvt,2020-12-19,74,90836,403,
YangyuYUI Ch. 陽羽ユイ,UCeNYYqTxU0mKScFvHjyoLaQ,https://www.youtube.com/@yangyuyuich,2021-04-13,102,9218,403,
矢花まい魅 Yabana MaiMei【HK Vtuber】,UCzeM6sCQNVpC-Bb-xuB0lng,https://www.youtube.com/@yabanamaimeihkvtuber1969,2021-06-23,72,10968,403,
藝能行者の愛莉卡／秋田 エリカ Akita Erica【Multilingual Vtuber】,UCwrrBX8W1_24Yxdjb14ELNw,https://www.youtube.com/@akitaerica,2010-07-10,213,14985,403,
天祿&亞祿 Tianlu&Yalu  Ch.,UCiaSLTy2smrviyaMaZXNTKQ,https://www.youtube.com/@tianluyaluch.390,2021-05-21,122,17916,404,
Virtual-Neet Meko,UCfVrAUe2kU4QL6CD_0rr9jA,https://www.youtube.com/@virtualneetmeko,2019-09-05,250,23018,404,
Burububi Ch. 布魯布比,UCYPpnlj3O7l0xnh1Z_X8NEw,https://www.youtube.com/@burububi,2020-11-02,27,5565,404,
泰勒 Mr.Taylor Channel,UCfpvwBqyWIXwI_7fTBRsbKQ,https://www.youtube.com/@mrtaylorchannel,2019-03-30,410,69391,405,
Furu Ch. 芙露 ,UC0wiZivSyCJAlofnsPtS25g,https://www.youtube.com/@furu1011,2021-06-13,95,9411,407,森羅異獸咖啡館
白鳥公治 Kimiharu Ch.,UCFePlyKu9vQPoDhnHF8fLhg,https://www.youtube.com/@shiratorikimiharu,2021-10-09,148,13904,407,
Ch.PsycheMori,UCMW32vnl7U-dGQFQlmXoNBQ,https://www.youtube.com/@ch.psychemori5452,2021-06-18,15,1125,419,Missing失蹤人口
拓始,UC7Qg7kMCAN_69OwuuKREvbw,https://www.youtube.com/@takushi_topo,2021-09-18,19,7327,407,Smilelive
ELA-エラ,UC_RcZ1Qn7D9xMOEnEojfbNg,https://www.youtube.com/@ela-8395,2018-11-04,20,12878,408,ReBirth
心花りりゆ,UCut-SQvUf8Jj6dLNLC9lOOg,https://www.youtube.com/@ririyu_vtuber,2020-12-11,96,8931,408,超異界通信+
喵井紅葉,UCjXpA7CBwVEVXuiQostEvYQ,https://www.youtube.com/@meowimomiji,2020-06-23,327,15245,408,
Lord Ken 肯爵爺,UCZ2_49B9-0zqSvrPkdMReGA,https://www.youtube.com/@lordken,2015-08-13,50,10132,410,數位卡夫特
多拉姆【VTuber】南台多樂系,UC9X_7DRbCxLaspWSZfHYwuQ,https://www.youtube.com/@spaceship112,2020-07-08,58,21962,410,南臺科技大學多媒體與電腦娛樂科學系
伊恩 ‧ 法爾曼 / Aeon Falmen,UC_U1k4TURcVrxzr8AJGf52Q,https://www.youtube.com/@aeonfalmen5940,2021-01-13,119,13779,410,
熙亞 Elicia channel,UCDgLScOKKGS-k4nuElKyoCQ,https://www.youtube.com/@eliciachannel,2021-08-03,16,2631,411,
街狼灰焰Machiogami Kaien Ch.,UC4v5u8Dw4xTcR6_82q75ryg,https://www.youtube.com/@machiogamikaiench.5731,2021-08-07,198,13873,412,
BrownRing Ch.棕響,UCgyTjAfhb5puy4tqLbFdynA,https://www.youtube.com/@brownringch,2021-02-01,9,6479,414,
Tuna Ch.,UCWj_BwKlTY3N1J2g234xhwg,https://www.youtube.com/@tunach.54,2021-06-26,77,17087,414,
Sachi.ch天照 幸,UCALfFzv4mnmNbQ_mkyYntjw,https://www.youtube.com/@sachich,2020-06-28,88,26486,414,
結姬 釉/Yuihime Yuu,UCfR8BoSqjb0gkaLdWR3qC5A,https://www.youtube.com/@yuihimeyuu2265,2021-06-08,34,4615,414,
MoBi ch.牟毗,UCcurhd0cegemGnaAdRI02xw,https://www.youtube.com/@mobich.9745,2020-08-21,142,10053,416,My Friends
AceLan Ch. 阿斯嵐特,UCxkoY5EkJkJ89LPkTIDEGRg,https://www.youtube.com/@acelanch.5042,2021-12-10,29,6353,418,異世界瘋食堂
Y2 / 歪兔WaiTu ch.,UCrEf2EgL7ODqH3_5Z3W431A,https://www.youtube.com/@y2waituch,2021-04-17,63,11988,417,
音瀧克洛斯 Ototaki klos ch.,UCraG1MIDpvC-F2JM4rVBtRg,https://www.youtube.com/@ototakiklos_ch.,2021-08-25,47,6994,418,
安森‧薯條 Ch.,UCBpiIyE5V9etsLoLEJTFi7A,https://www.youtube.com/@ch.7203,2014-07-25,231,17465,417,
天巡なき 2/28新衣裝【HKvtuber】,UCaIcUHrS0R02mLvQ8qq94LA,https://www.youtube.com/@nakitenjun17,2021-08-10,82,9097,419,
Hayim ch. 海伊姆 ハイム,UClir07nIzPkvMZibGtSf1Bw,https://www.youtube.com/@hayimch.2482,2013-11-15,17,5879,420,
穆夏夏 Natsuko VOD Official,UCvSo5fL0iPgUE3HJIBAlAmA,https://www.youtube.com/@musha0324_vod,2011-12-07,206,7552,421,
悠芮霓思 Uranus ch.,UC5uGzuZjhS4C6jg7ZQN-nFQ,https://www.youtube.com/@uranusvtuberch.,2022-04-30,22,4608,423,
K級冒險者 紫川金雨 / Kinu,UCIey7XzF5Xg2P6Ftefzvjiw,https://www.youtube.com/@murasakigawakinu,2022-04-04,113,83802,423,
莉之子 Raichi Ch.,UCg-7CFZIJN5GRSbryRxH3Bw,https://www.youtube.com/@raichich.0621,2022-04-17,141,10546,426,
天馬 渣 Tianmaxiu Ch.,UCZ_DLdJIH1n7nG2w6Wfmz0A,https://www.youtube.com/@tianmaxiu,2022-08-23,58,17856,428,
莉可蘿 Likelo,UCGzUku9i3U4EdfDTn9QQX9w,https://www.youtube.com/@likelo7699,2021-07-19,76,9507,425,AsokO
楠木野雪兔 Ch.【台港Vtuber】,UCvv8Ce0jMlrE7j086Eap9Dg,https://www.youtube.com/@yukiusa_v,2021-07-07,107,14156,425,
月眉,UC_oz3bkKUYpIjL_iOjSumDw,https://www.youtube.com/@kizunanofantasy,2011-09-16,998,83889,428,
Gen ch.黒沢 弦【EXILE】,UCCIFR5lAuZTk-ZH-KSFLTfQ,https://www.youtube.com/@genchexile,2021-04-30,52,7196,426,
W ch. 神光ダブル,UCZ9sOsn_0JGfPfMiXsNZorA,https://www.youtube.com/@winter4t2h,2014-07-06,65,111490,429,GAN Entertainment
甘蔗,UCd3f39XnUMmjDJ6eBZLR-zA,https://www.youtube.com/@user-ru2cs7uh5w,2021-02-01,20,3995,430,
喵奴絲 meownus,UCe4YQdceu-PqDngyZ3YzQIQ,https://www.youtube.com/@meownus4194,2021-06-30,8,2009,431,
由奈サキ ch.,UCVlA5Iptm_AKOzWTlOjSBMw,https://www.youtube.com/@yunasaki,2022-01-27,3,1001,432,
莉希特Licht Ch.,UCzQY69lK1fqRwJEvvH917MQ,https://www.youtube.com/@lichtch.,2022-11-14,14,3670,445,
紫弘 Hiroshi Ch. 【HKVtuber】,UC2a_aNVcew6ljGoiZUckI2g,https://www.youtube.com/@hiroshich.hkvtuber8781,2022-03-14,122,21513,432,
浣熊 KinaRira ch.,UCqT27TXzyWJKtm_WrYoQXXw,https://www.youtube.com/@kinarira_hkvtuber,2012-09-02,34,5805,433,
Yumu Ch. 天城ゆむ ,UCMNAGpwPeDuyfcv-Vpma_sg,https://www.youtube.com/@yumuch.6750,2021-07-21,126,11542,432,
狐塚千秋【Vtuber】,UC8lBMrdFVRkrUT-7fyvS18A,https://www.youtube.com/@chiakifox,2020-10-18,152,17276,434,
LongHua Ch.  曨華 ,UCU4tfIl5S8959zBFy5WbFCA,https://www.youtube.com/@longhua_v,2021-05-12,235,18699,433,
伽 Ikaro Ch. 【勞工花枝LGHZ】,UC7nddGD4_8wjat95gFSOovA,https://www.youtube.com/@lghz_ikaro,2021-07-24,123,12477,439,
里歐 賀拉斯 ch. Leo Horace,UCOc3mIfLYyXQeQ1Txtp_wKA,https://www.youtube.com/@ch.leohorace1576,2021-10-30,158,14453,435,托帕酒館
Little Channel-莉絲X優桃【香港VTuber】,UCU1kK3Qi1215uDWMvjFphOA,https://www.youtube.com/@littlechannelry,2020-04-04,143,16530,434,
BI PU  Ch.,UCp1w3EXSA_qnreWz6KFYF1A,https://www.youtube.com/@bipu1214,2021-06-18,216,15460,436,Black Rally
默夜ch,UC78bh4h0lAIsbimlvYoQ5Aw,https://www.youtube.com/@mokuya,2012-06-06,510,24605,435,
採墨🌶 🌷Chatmur Talk Ch.,UC0l8tyYfC-SQIsnDWyEGLxA,https://www.youtube.com/@chatmurtalk,2021-12-11,21,5900,443,ENDlive
貝兒雞雞,UC_ZWbMLXrVWQngdyRZuadHQ,https://www.youtube.com/@yedda970,2019-03-08,98,41723,440,
"林雅婷 ch. Lin, Yating",UCZ0Pxw5z9Ly7D6ICpOK3q9w,https://www.youtube.com/@lin_yating,2022-04-04,110,5009,437,
咩D ch.,UCs5XRqtA4b17vpdRvC3lqQQ,https://www.youtube.com/@dch.8656,2017-02-03,118,20862,438,
【宇智波比】LOnely_Ash,UCLZ3JjS8x6J3q7Kao4fUMcA,https://www.youtube.com/@lonelyash3,2011-07-20,135,128447,438,That Must Golive
雪櫃 / Reiha Ch.,UCeGG1m0Jnt3pnEzkNo43JnQ,https://www.youtube.com/@reiha_refri,2014-05-14,150,20114,441,
奎倫Ch.,UCZupm9y5bp2DM-EneUa1IXQ,https://www.youtube.com/@ch.5827,2020-10-29,16,3018,439,
Mingixuyuki ch. 冥雪yuki,UCECW030q9wmUQ5FL98_dhhw,https://www.youtube.com/@mingixuyuki,2018-08-06,57,5534,438,林間小鎮
阝千翎,UCALDNiLyfHERP13-BG9xpFQ,https://www.youtube.com/@haokute,2017-07-19,138,64960,440,
甜蜜の奶油 クリーム ch,UC97QJ9n8bf0d9sRWvYGhMtw,https://www.youtube.com/@kurimu520,2021-03-25,244,36404,441,
漣玥 - 個人勢Vtuber,UC-LpSz9hr_PD6njjHmhli5A,https://www.youtube.com/@lenyueh,2022-09-07,103,19461,445,
白鼬かあの,UCoR8QTMPkT4HHWqwtJOUWtQ,https://www.youtube.com/@hakuyukaano,2021-04-19,94,21903,444,
天犂謬那Myuna ch.,UC30Dj1DKVYk4kC8iWAjKbRg,https://www.youtube.com/@amasuki,2021-03-05,104,17722,446,
石狛海栗 Isikoma ch.,UC66ycGBFoil-mxIqW5lPc6Q,https://www.youtube.com/@isikomach.7099,2021-07-10,114,10611,444,
White Ch. 有栖ホワイト,UCz_HZkPIvnsGqDW_Z2LnV6Q,https://www.youtube.com/@whitech.7184,2021-06-02,152,17899,444,
Kamine Ch. 祇音(기음),UC2p3hLQSMaMde5Rb2O9qxVg,https://www.youtube.com/@kaminech.7451,2022-01-31,156,12245,447,
紙箱頭 BoxHead Ch.,UC4A-PYE4xgYoPoB1W8KzPjA,https://www.youtube.com/@boxheadch,2012-07-22,163,8382,448,
寂仙フィナ Finna Ch.,UCNCnzukYO1ZawMztRwfUqMw,https://www.youtube.com/@finna.,2021-06-01,135,9780,449,
YIN NAI 尹奈.夏洛緹爾 ch.,UCyEop_kNkngaWdoQ9WiCg-A,https://www.youtube.com/@yinnaivtb,2021-02-08,136,15736,451,
墨寒,UCDGexEpqBRw7uKHTMvOR0OA,https://www.youtube.com/@mohan_vtuber,2022-10-07,152,48339,460,
鬼守桃音momone,UC3U69i9nqbZpvDZ3DBYmm5A,https://www.youtube.com/@momone3900,2021-12-18,71,5190,451,Kiseki Plain
生深 / Umi,UClHc7rp3RroYpCAAG1amDSg,https://www.youtube.com/@umimiowo,2022-04-02,11,50124,453,
Alice Tarrandalf ch.【HKVtuber】,UC6easAA4xkvzledIqQteUWw,https://www.youtube.com/@alicetarrandalf,2015-12-25,44,6052,452,
宗樹-かずき- Ch.,UCz10h0t2CAZJeJI2UbcZS-g,https://www.youtube.com/@--ch.5050,2019-08-21,89,9432,452,
Thea西婭 Ch.,UCNkdNVoAajTdifBkONRwrcg,https://www.youtube.com/@birdthea10,2020-12-13,20,1684,458,
希艾絲 CS💻,UCyeDMcb6GXKqjlKN9l-x1LA,https://www.youtube.com/@csua,2022-08-30,51,6260,456,LUVMELIVE
音織絹花 Kinuka Ch.,UCD0TLb7dsqEYGqgcLELm3Kw,https://www.youtube.com/@kinuka,2021-05-12,48,10898,453,Wings Live
土芒果社-鰭鱗漉,UCytoAdAYF9yalqzoc_akZBQ,https://www.youtube.com/@tmgkrl,2021-06-26,67,9084,457,土芒果社
星蝶ミミ.Ch-hoshichoumimi. Ch,UCiCqUwZ3nyL6aJlWPXgHKEw,https://www.youtube.com/@ch-hoshichoumimich,2013-03-07,199,24397,457,
藤咲紫夜Fujisaki Shiya,UC_EB4Ax3aVxIjtV4FMukm2Q,https://www.youtube.com/@fujisakishiyayaya,2020-08-01,232,16767,456,异世界公会
紗倉音恋ちゃんねる,UCpcf7i9Fj_QGGPzQA8GtqIA,https://www.youtube.com/@sakuraneko29,2021-04-05,151,21925,457,
雨嵐Vtuber,UCmCPZuPZHTLrDIiSJIRbhBg,https://www.youtube.com/@vtuber8537,2020-07-03,17,5274,458,
